message_id,raw_message,normalized_message,intent,product_raw,product_canonical,unit_raw,unit_canonical,location_raw,location_canonical,price,currency,quantity,product_span_start,product_span_end,location_span_start,location_span_end,language,noise_level,has_typos,has_abbreviations,market_area,state,product_category,price_period,is_bulk,season,data_source,confidence_label,reviewed_by_human,notes,source_name,source_url
msg_0386,how much if i wan buy citta in kg at Jos,please what is the bulk price of fresh ginger per kg in Jos Market,QUERY,citta,fresh ginger,kg,kg,Jos,Jos Market,4500,NGN,,22,27,37,40,pidgin,mild,False,False,Jos Market,Plateau,spice,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0387,anyone see fresh atarodo for Akure today,is rodo pepper available in Akure Market,QUERY,atarodo,rodo pepper,medium bag,medium bag,Akure,Akure Market,,,,17,24,29,34,pidgin,mild,False,False,Akure Market,Ondo,vegetable,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0388,azutara m mackerel 5550 per kg na Yankura,titus fish is 5550 naira per kg in Yankura Market,SUBMIT_PRICE,mackerel,titus fish,kg,kg,Yankura,Yankura Market,5550,NGN,3,10,18,34,41,igbo_mixed,mild,False,False,Yankura Market,Kano,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0389,biko how much ewa oloyin per kg na Sabon Gari,please how much is brown beans per kg in Sabon Gari Market,QUERY,ewa oloyin,brown beans,kg,kg,Sabon Gari,Sabon Gari Market,1250,NGN,,14,24,35,45,igbo_mixed,mild,False,False,Sabon Gari Market,Kano,staple,2026-03,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0390,"seller say crate of egg 5150 per crate for Jos, too cost?",can I get eggs cheaper than 5150 naira per crate in Jos Market,QUERY,crate of egg,eggs,crate,crate,Jos,Jos Market,5150,NGN,,11,23,43,46,pidgin,mild,False,False,Jos Market,Plateau,protein,2026-03,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0391,compare yam prices around Onitsha,compare yam price between markets around Onitsha Main Market,QUERY,yam,yam,5 tubers,5 tubers,Onitsha,Onitsha Main Market,,,,8,11,26,33,english,none,False,False,Onitsha Main Market,Anambra,tuber,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0392,"seller say gari 750 per kg for Jos, too cost?",can I get white garri cheaper than 750 naira per kg in Jos Market,QUERY,gari,garri,kg,kg,Jos,Jos Market,750,NGN,,11,15,31,34,pidgin,mild,False,False,Jos Market,Plateau,staple,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0393,price of gari at PH market please,please how much is white garri per kg in Port Harcourt Market,QUERY,gari,garri,kg,kg,PH market,Port Harcourt Market,,,,9,13,17,26,english,none,False,False,Port Harcourt Market,Rivers,staple,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0394,compare red oil prices around Bodija,compare palm oil price between markets around Bodija Market,QUERY,red oil,palm oil,25 litres,25 litres,Bodija,Bodija Market,,,,8,15,30,36,english,none,False,False,Bodija Market,Oyo,oil,,True,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0395,egg crate is 6300 per crate at Onitsha 2day,eggs is 6300 naira per crate in Onitsha Main Market,SUBMIT_PRICE,egg,eggs,crate,crate,Onitsha,Onitsha Main Market,6300,NGN,,0,3,31,38,english,mild,False,True,Onitsha Main Market,Anambra,protein,2026-03,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0396,onion is 850 per kg at Abakaliki today,onion bulb is 850 naira per kg in Abakaliki Market,SUBMIT_PRICE,onion,onion bulb,kg,kg,Abakaliki,Abakaliki Market,850,NGN,,0,5,23,32,english,none,False,False,Abakaliki Market,Ebonyi,vegetable,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0397,is crate eggs available at Oyingbo today,is eggs available in Oyingbo Market,QUERY,crate eggs,eggs,crate,crate,Oyingbo,Oyingbo Market,,,1,3,13,27,34,english,none,True,False,Oyingbo Market,Lagos,protein,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0398,bulk price 4 spaghetti carton at Ilorin,please what is the bulk price of spaghetti per carton in Ilorin Market,QUERY,spaghetti,spaghetti,carton,carton,Ilorin,Ilorin Market,,,,13,22,33,39,english,mild,False,True,Ilorin Market,Kwara,processed_food,,True,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0399,update: eggs dey 6900 per crate Ariaria,eggs is 6900 naira per crate in Ariaria Market,SUBMIT_PRICE,eggs,eggs,crate,crate,Ariaria,Ariaria Market,6900,NGN,,8,12,32,39,pidgin,mild,False,False,Ariaria Market,Abia,protein,2026-03,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0400,how much is frozen chicken per carton in Mile 12,please how much is chicken laps per carton in Mile 12 Market,QUERY,frozen chicken,chicken laps,carton,carton,Mile 12,Mile 12 Market,,,,12,26,41,48,english,none,False,False,Mile 12 Market,Lagos,protein,,False,festive,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0401,sorghum na 31100 for bag at Ilorin today,sorghum is 31100 naira per bag in Ilorin Market,SUBMIT_PRICE,sorghum,sorghum,bag,bag,Ilorin,Ilorin Market,31100,NGN,,0,7,28,34,pidgin,mild,False,False,Ilorin Market,Kwara,grain,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0402,who sabi price of garri for PH market 2day,please how much is white garri per kg in Port Harcourt Market,QUERY,garri,white garri,kg,kg,PH market,Port Harcourt Market,,,,18,23,28,37,pidgin,mild,False,True,Port Harcourt Market,Rivers,staple,,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0403,who sabi price of ewa oloyin for Sabon Gari today,please how much is brown beans per kg in Sabon Gari Market,QUERY,ewa oloyin,brown beans,kg,kg,Sabon Gari,Sabon Gari Market,1150,NGN,,18,28,33,43,pidgin,mild,False,False,Sabon Gari Market,Kano,staple,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0404,update: epo pupa dey 2400 per litre Garki,palm oil is 2400 naira per litre in Garki Market,SUBMIT_PRICE,epo pupa,palm oil,litre,litre,Garki,Garki Market,2400,NGN,,8,16,36,41,pidgin,mild,False,True,Garki Market,Abuja,oil,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0405,"crate of egg 7550 a PH market, zai sauka?",can I get eggs cheaper than 7550 naira per crate in Port Harcourt Market,QUERY,crate of egg,eggs,crate,crate,PH market,Port Harcourt Market,7550,NGN,,0,12,20,29,hausa_mixed,mild,False,False,Port Harcourt Market,Rivers,protein,2026-03,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0406,how much if i wan buy imported rice in 25kg bag at Garki,please what is the bulk price of foreign rice per 25kg bag in Garki Market,QUERY,imported rice,foreign rice,25kg bag,25kg bag,Garki,Garki Market,,,,22,35,51,56,pidgin,mild,False,False,Garki Market,Abuja,staple,,True,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0407,i buy foreign rice 45350 per 50kg bag for Yankura,foreign rice is 45350 naira per 50kg bag in Yankura Market,SUBMIT_PRICE,foreign rice,foreign rice,50kg bag,50kg bag,Yankura,Yankura Market,45350,NGN,,6,18,42,49,pidgin,mild,False,True,Yankura Market,Kano,staple,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0408,how much is crate eggs per crate in Jos,please how much is eggs per crate in Jos Market,QUERY,crate eggs,eggs,crate,crate,Jos,Jos Market,,,,12,22,36,39,english,none,False,False,Jos Market,Plateau,protein,,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0409,bulk price epo pupa 25 litres na Dawanau biko,please what is the bulk price of palm oil per 25 litres in Dawanau Market,QUERY,epo pupa,palm oil,25 litres,25 litres,Dawanau,Dawanau Market,,,,11,19,33,40,igbo_mixed,mild,False,False,Dawanau Market,Kano,oil,,True,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0410,kote is 7950 per kg at Oyingbo today,kote fish is 7950 naira per kg in Oyingbo Market,SUBMIT_PRICE,kote,kote fish,kg,kg,Oyingbo,Oyingbo Market,7950,NGN,,0,4,23,30,english,none,False,False,Oyingbo Market,Lagos,protein,2026-04,False,festive,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0411,chicken laps is 45550 per carton at Sabon Gari today,chicken laps is 45550 naira per carton in Sabon Gari Market,SUBMIT_PRICE,chicken laps,chicken laps,carton,carton,Sabon Gari,Sabon Gari Market,45550,NGN,,0,12,36,46,english,mild,False,True,Sabon Gari Market,Kano,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0412,spag is 1050 per pack at Utako today,spaghetti is 1050 naira per pack in Utako Market,SUBMIT_PRICE,spag,spaghetti,pack,pack,Utako,Utako Market,1050,NGN,,0,4,25,30,english,none,False,False,Utako Market,Abuja,processed_food,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0413,update: millet dey 39200 per bag Ariaria,millet is 39200 naira per bag in Ariaria Market,SUBMIT_PRICE,millet,millet,bag,bag,Ariaria,Ariaria Market,39200,NGN,,8,14,33,40,pidgin,mild,False,False,Ariaria Market,Abia,grain,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0414,how much if i wan buy albasa in bag at Ilorin,please what is the bulk price of onion bulb per bag in Ilorin Market,QUERY,albasa,onion bulb,bag,bag,Ilorin,Ilorin Market,,,,22,28,39,45,pidgin,mild,False,False,Ilorin Market,Kwara,vegetable,,True,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0415,abeg how much mackerel for Ariaria,please how much is titus fish per kg in Ariaria Market,QUERY,mackerel,titus fish,kg,kg,Ariaria,Ariaria Market,9050,NGN,2,14,22,27,34,pidgin,mild,False,False,Ariaria Market,Abia,protein,2026-04,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0416,abeg bulk kote kg price for Bodija,please what is the bulk price of kote fish per kg in Bodija Market,QUERY,kote,kote fish,kg,kg,Bodija,Bodija Market,7400,NGN,,10,14,28,34,pidgin,mild,False,False,Bodija Market,Oyo,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0417,"oloyin beans 1350 a Onitsha, zai sauka?",can I get brown beans cheaper than 1350 naira per kg in Onitsha Main Market,QUERY,oloyin beans,brown beans,kg,kg,Onitsha,Onitsha Main Market,1350,NGN,,0,12,20,27,hausa_mixed,mild,False,False,Onitsha Main Market,Anambra,staple,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0418,"won say onion 1000 ni Sabon Gari, can reduce?",can I get onion bulb cheaper than 1000 naira per kg in Sabon Gari Market,QUERY,onion,onion bulb,kg,kg,Sabon Gari,Sabon Gari Market,1000,NGN,1,8,13,22,32,yoruba_mixed,mild,False,False,Sabon Gari Market,Kano,vegetable,2026-03,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0419,onion is 110550 per bag at Wuse market today,onion bulb is 110550 naira per bag in Wuse Market,SUBMIT_PRICE,onion,onion bulb,bag,bag,Wuse market,Wuse Market,110550,NGN,,0,5,27,38,english,none,False,False,Wuse Market,Abuja,vegetable,2026-03,True,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0420,ejo how much white garri per kg ni Bodija,please how much is white garri per kg in Bodija Market,QUERY,white garri,white garri,kg,kg,Bodija,Bodija Market,,,,13,24,35,41,yoruba_mixed,mild,False,False,Bodija Market,Oyo,staple,,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0421,update: fresh tomato dey 37400 per basket Abakaliki,tomatoes is 37400 naira per basket in Abakaliki Market,SUBMIT_PRICE,fresh tomato,tomatoes,basket,basket,Abakaliki,Abakaliki Market,37400,NGN,,8,20,42,51,pidgin,mild,False,True,Abakaliki Market,Ebonyi,vegetable,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0422,update: new yam dey 10650 per 5 tubers Bodija,yam is 10650 naira per 5 tubers in Bodija Market,SUBMIT_PRICE,new yam,yam,5 tubers,5 tubers,Bodija,Bodija Market,10650,NGN,,8,15,39,45,pidgin,mild,False,False,Bodija Market,Oyo,tuber,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0423,new yam is 11350 per 5 tubers at Onitsha today,yam is 11350 naira per 5 tubers in Onitsha Main Market,SUBMIT_PRICE,new yam,yam,5 tubers,5 tubers,Onitsha,Onitsha Main Market,11350,NGN,,0,7,33,40,english,none,False,False,Onitsha Main Market,Anambra,tuber,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0424,abakaliki rice is 46750 per 50kg bag at Abakaliki today,local rice is 46750 naira per 50kg bag in Abakaliki Market,SUBMIT_PRICE,abakaliki rice,abakaliki rice,50kg bag,50kg bag,Abakaliki,Abakaliki Market,46750,NGN,,0,14,0,9,english,mild,False,True,Abakaliki Market,Ebonyi,staple,2026-01,False,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0425,albasa is 1150 per kg at Bodija today,onion bulb is 1150 naira per kg in Bodija Market,SUBMIT_PRICE,albasa,onion bulb,kg,kg,Bodija,Bodija Market,1150,NGN,,0,6,25,31,english,none,False,False,Bodija Market,Oyo,vegetable,2026-03,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0426,can tomatoes be bought below 50350 at Onitsha,can I get tomatoes cheaper than 50350 naira per basket in Onitsha Main Market,QUERY,tomatoes,tomatoes,basket,basket,Onitsha,Onitsha Main Market,50350,NGN,,4,12,38,45,english,none,False,False,Onitsha Main Market,Anambra,vegetable,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0427,na siya gari 1350 per paint a Ilorin,white garri is 1350 naira per paint in Ilorin Market,SUBMIT_PRICE,gari,garri,paint,paint,Ilorin,Ilorin Market,1350,NGN,,8,12,30,36,hausa_mixed,mild,False,False,Ilorin Market,Kwara,staple,2026-03,True,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0428,ejo how much millet per bag ni Ariaria,please how much is millet per bag in Ariaria Market,QUERY,millet,millet,bag,bag,Ariaria,Ariaria Market,37050,NGN,,13,19,31,38,yoruba_mixed,mild,False,False,Ariaria Market,Abia,grain,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0429,abeg how much fresh pepper for Bodija,please how much is rodo pepper per medium bag in Bodija Market,QUERY,fresh pepper,rodo pepper,medium bag,medium bag,Bodija,Bodija Market,88750,NGN,,14,26,31,37,pidgin,mild,False,False,Bodija Market,Oyo,vegetable,2026-04,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0430,how much is new yam per 5 tubers in Garki,please how much is yam per 5 tubers in Garki Market,QUERY,new yam,yam,5 tubers,5 tubers,Garki,Garki Market,11250,NGN,,12,19,36,41,english,none,False,False,Garki Market,Abuja,tuber,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
